"test","browser","url","score","title","description"
"axe","CHROME","https://twitter.com/intent/tweet/?text=If+your+organization+is+facing+an+important+web+or+mobile+accessibility+compliance+deadline+and+your+team+has+little+no+experience+with+web+accessibility%2C+then+this+this+guide+is+for+you.+Read+on+to+learn+what+we+cover+in+our+helpful+eGuide+for+digital+accessibility+compliance+newbies+-+and+you%27ll+have+a+better+understanding+of+how+to+tackle+that+first+accessibility+project.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdigital-a11y-compliance-guide-started%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/intent/tweet/?text=If+your+organization+is+facing+an+important+web+or+mobile+accessibility+compliance+deadline+and+your+team+has+little+no+experience+with+web+accessibility%2C+then+this+this+guide+is+for+you.+Read+on+to+learn+what+we+cover+in+our+helpful+eGuide+for+digital+accessibility+compliance+newbies+-+and+you%27ll+have+a+better+understanding+of+how+to+tackle+that+first+accessibility+project.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fdigital-a11y-compliance-guide-started%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Open+Source+axe-core+Now+Exceeds+33+Million+Downloads%2C+Reflecting+Increased+Demand+for+Digital+Accessibility+for+People+with+Disabilities+HERNDON%2C+VA+–+March+26%2C+2020 +–…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Open+Source+axe-core+Now+Exceeds+33+Million+Downloads%2C+Reflecting+Increased+Demand+for+Digital+Accessibility+for+People+with+Disabilities+HERNDON%2C+VA+–+March+26%2C+2020 +–…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","ARIA attributes must conform to valid values","Ensures all ARIA attributes have valid values"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Open+Source+axe-core+Now+Exceeds+33+Million+Downloads%2C+Reflecting+Increased+Demand+for+Digital+Accessibility+for+People+with+Disabilities+HERNDON%2C+VA+–+March+26%2C+2020 +–…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Open+Source+axe-core+Now+Exceeds+33+Million+Downloads%2C+Reflecting+Increased+Demand+for+Digital+Accessibility+for+People+with+Disabilities+HERNDON%2C+VA+–+March+26%2C+2020 +–…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Open+Source+axe-core+Now+Exceeds+33+Million+Downloads%2C+Reflecting+Increased+Demand+for+Digital+Accessibility+for+People+with+Disabilities+HERNDON%2C+VA+–+March+26%2C+2020 +–…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/intent/tweet/?text=Open+Source+axe-core+Now+Exceeds+33+Million+Downloads%2C+Reflecting+Increased+Demand+for+Digital+Accessibility+for+People+with+Disabilities+HERNDON%2C+VA+–+March+26%2C+2020 +–…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-core-downloads-accelerate%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fintroducing-axe-linter%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fintroducing-axe-linter%2F","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fintroducing-axe-linter%2F","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fintroducing-axe-linter%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fintroducing-axe-linter%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://twitter.com/intent/tweet/?text=We+are+very+excited+to+announce+the+immediate+availability+of+the+4.4+release+of+the+axe+Chrome+Extension%21+A+new+Intelligent+Guided+Test+for+modal…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/intent/tweet/?text=We+are+very+excited+to+announce+the+immediate+availability+of+the+4.4+release+of+the+axe+Chrome+Extension%21+A+new+Intelligent+Guided+Test+for+modal…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","ARIA attributes must conform to valid values","Ensures all ARIA attributes have valid values"
"axe","CHROME","https://twitter.com/intent/tweet/?text=We+are+very+excited+to+announce+the+immediate+availability+of+the+4.4+release+of+the+axe+Chrome+Extension%21+A+new+Intelligent+Guided+Test+for+modal…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/intent/tweet/?text=We+are+very+excited+to+announce+the+immediate+availability+of+the+4.4+release+of+the+axe+Chrome+Extension%21+A+new+Intelligent+Guided+Test+for+modal…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/intent/tweet/?text=We+are+very+excited+to+announce+the+immediate+availability+of+the+4.4+release+of+the+axe+Chrome+Extension%21+A+new+Intelligent+Guided+Test+for+modal…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/intent/tweet/?text=We+are+very+excited+to+announce+the+immediate+availability+of+the+4.4+release+of+the+axe+Chrome+Extension%21+A+new+Intelligent+Guided+Test+for+modal…&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Faxe-updates-new-tools-and-machine-learning-enhancements%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://twitter.com/theHarrisius","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/theHarrisius","0","Required ARIA attributes must be provided","Ensures elements with ARIA roles have all required ARIA attributes"
"axe","CHROME","https://twitter.com/theHarrisius","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/theHarrisius","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/theHarrisius","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/theHarrisius","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://twitter.com/intent/tweet/?text=In+the+first+post+of+his+advanced+ARIA+series%2C+Deque+Software+Developer+Harris+Schneiderman+gives+a+refresher+on+the+principles+of+ARIA+-+and+how+to+use+it+to+fix+common+accessibility+issues.+This+series+is+a+must-read+for+developers+looking+to+take+a+deep+dive+into+implementing+web+accessibility.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/intent/tweet/?text=In+the+first+post+of+his+advanced+ARIA+series%2C+Deque+Software+Developer+Harris+Schneiderman+gives+a+refresher+on+the+principles+of+ARIA+-+and+how+to+use+it+to+fix+common+accessibility+issues.+This+series+is+a+must-read+for+developers+looking+to+take+a+deep+dive+into+implementing+web+accessibility.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","ARIA attributes must conform to valid values","Ensures all ARIA attributes have valid values"
"axe","CHROME","https://twitter.com/intent/tweet/?text=In+the+first+post+of+his+advanced+ARIA+series%2C+Deque+Software+Developer+Harris+Schneiderman+gives+a+refresher+on+the+principles+of+ARIA+-+and+how+to+use+it+to+fix+common+accessibility+issues.+This+series+is+a+must-read+for+developers+looking+to+take+a+deep+dive+into+implementing+web+accessibility.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/intent/tweet/?text=In+the+first+post+of+his+advanced+ARIA+series%2C+Deque+Software+Developer+Harris+Schneiderman+gives+a+refresher+on+the+principles+of+ARIA+-+and+how+to+use+it+to+fix+common+accessibility+issues.+This+series+is+a+must-read+for+developers+looking+to+take+a+deep+dive+into+implementing+web+accessibility.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/intent/tweet/?text=In+the+first+post+of+his+advanced+ARIA+series%2C+Deque+Software+Developer+Harris+Schneiderman+gives+a+refresher+on+the+principles+of+ARIA+-+and+how+to+use+it+to+fix+common+accessibility+issues.+This+series+is+a+must-read+for+developers+looking+to+take+a+deep+dive+into+implementing+web+accessibility.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/intent/tweet/?text=In+the+first+post+of+his+advanced+ARIA+series%2C+Deque+Software+Developer+Harris+Schneiderman+gives+a+refresher+on+the+principles+of+ARIA+-+and+how+to+use+it+to+fix+common+accessibility+issues.+This+series+is+a+must-read+for+developers+looking+to+take+a+deep+dive+into+implementing+web+accessibility.&url=https%3A%2F%2Fwww.deque.com%2Fblog%2Fadvanced-aria%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.w3.org/TR/using-aria/","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://www.w3.org/TR/using-aria/","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","https://www.w3.org/TR/using-aria/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/shift-left/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/shift-left/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/shift-left/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/shift-left/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-matters/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-matters/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-matters/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-matters/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-matters/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/team/alex-okros/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/team/alex-okros/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/team/alex-okros/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/team/alex-okros/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/team/alex-okros/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","http://deque.com/terms-of-use/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://deque.com/terms-of-use/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","http://deque.com/terms-of-use/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","http://deque.com/terms-of-use/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","http://deque.com/terms-of-use/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/section-508/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/section-508/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/section-508/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/section-508/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/section-508/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","http://deque.com/company/careers/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://deque.com/company/careers/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","http://deque.com/company/careers/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","http://deque.com/company/careers/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","http://deque.com/accessibility-statement/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://deque.com/accessibility-statement/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","http://deque.com/accessibility-statement/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","http://deque.com/accessibility-statement/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","http://deque.com/accessibility-statement/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/accessible-user-experience/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/accessible-user-experience/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/accessible-user-experience/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/accessible-user-experience/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/accessible-user-experience/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://github.com/marcysutton/axe-webdriverjs-demo","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://github.com/marcysutton/axe-webdriverjs-demo","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://github.com/marcysutton/axe-webdriverjs-demo","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","http://deque.com/privacy-policy/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://deque.com/privacy-policy/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","http://deque.com/privacy-policy/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","http://deque.com/privacy-policy/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/deque-news-updates/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/deque-news-updates/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/deque-news-updates/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/deque-news-updates/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/deque-news-updates/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/government-accessibility/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/government-accessibility/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/government-accessibility/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/government-accessibility/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/featured-post/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/featured-post/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/featured-post/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/featured-post/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/featured-post/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","http://www.deque.com/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://www.deque.com/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","http://www.deque.com/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://twitter.com/marcysutton","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/marcysutton","0","Required ARIA attributes must be provided","Ensures elements with ARIA roles have all required ARIA attributes"
"axe","CHROME","https://twitter.com/marcysutton","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/marcysutton","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","https://twitter.com/marcysutton","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/marcysutton","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/marcysutton","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/building-culture-accessibility-leadership-roles/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/building-culture-accessibility-leadership-roles/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/building-culture-accessibility-leadership-roles/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/building-culture-accessibility-leadership-roles/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/building-culture-accessibility-leadership-roles/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.deque.com%2Fblog%2Fwriting-automated-tests-accessibility%2F","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/deque-university/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/deque-university/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/deque-university/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/deque-university/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/deque-university/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/team/matt-allen/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/team/matt-allen/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/team/matt-allen/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/team/matt-allen/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/team/matt-allen/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-in-the-news/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-in-the-news/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-in-the-news/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-in-the-news/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-in-the-news/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/team/jatin-vaishnav/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/team/jatin-vaishnav/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/team/jatin-vaishnav/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/team/jatin-vaishnav/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/team/jatin-vaishnav/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/team/cb-averitt/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/team/cb-averitt/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
